,ID,Unnamed: 0,Latitude,Longitude,State
659,11033.0,219459,33.0687,111.838,河南省
660,11035.0,219499,37.5115,115.726,河北省
661,11036.0,219519,39.8312,118.154,河北省
662,11037.0,219539,34.4644,113.016,河南省
663,11038.0,219559,38.5811,116.837,河北省
664,11039.0,219579,31.0495,110.355,湖北省
665,11040.0,219599,27.9437,108.247,贵州省
666,11041.0,219619,32.552,111.504,湖北省
667,11042.0,219639,26.6994,107.506,贵州省
668,11045.0,219699,46.0645,125.977,黑龙江省
669,11046.0,219719,34.166,112.842,河南省
670,11047.0,219739,35.9207,114.362,河南省
671,11048.0,219759,35.39,113.897,河南省
672,11049.0,219779,35.3029,113.885,河南省
673,11051.0,219819,46.2581,126.285,黑龙江省
674,11052.0,219839,39.6382,118.204,河北省
675,11053.0,219859,35.7455,114.274,河南省
676,11057.0,219919,45.1384,124.827,吉林省
677,11058.0,219939,35.1841,113.789,河南省
678,11059.0,219959,41.128,119.752,辽宁省
679,11060.0,219979,29.506,109.411,湖北省
680,11062.0,220019,39.085,117.547,天津市
681,11064.0,220039,29.4616,109.432,湖南省
682,11065.0,220059,46.6408,126.988,黑龙江省
683,11066.0,220079,35.6052,114.196,河南省
684,11067.0,220099,38.0638,116.578,河北省
685,11068.0,220119,38.2955,116.847,河北省
686,11069.0,220139,36.3558,114.923,河北省
687,11070.0,220159,34.7631,113.66,河南省
688,11072.0,220179,38.9796,117.677,天津市
689,11073.0,220199,33.4832,112.431,河南省
690,11075.0,220239,35.4033,114.074,河南省
691,11076.0,220259,34.5233,113.363,河南省
692,11077.0,220279,34.4467,113.271,河南省
693,11078.0,220299,26.2664,107.511,贵州省
694,11082.0,220359,41.5762,120.427,辽宁省
695,11084.0,220379,37.0619,115.665,河北省
696,11086.0,220419,37.6874,116.259,河北省
697,11087.0,220439,37.3568,115.96,河北省
698,11088.0,220459,41.8118,120.741,辽宁省
699,11089.0,220479,39.7664,118.411,河北省
700,11090.0,220499,32.2764,111.626,湖北省
701,11091.0,220519,39.9992,118.708,河北省
702,11092.0,220539,32.3885,111.678,湖北省
703,11094.0,220579,33.8956,112.889,河南省
704,11096.0,220599,33.04,112.223,河南省
705,11098.0,220639,39.665,118.37,河北省
706,11099.0,220659,36.5452,115.279,河北省
707,11100.0,220679,34.4515,113.437,河南省
708,11102.0,220719,35.0548,113.955,河南省
709,11103.0,220739,28.4453,108.998,重庆市
710,11107.0,220819,35.6629,114.534,河南省
711,11108.0,220839,33.7458,112.907,河南省
712,11109.0,220859,32.6789,112.091,河南省
713,11111.0,220879,37.4505,116.318,山东省
714,11112.0,220899,36.2822,115.149,河北省
715,11114.0,220939,36.85,115.708,山东省
716,11115.0,220959,35.5662,114.526,河南省
717,11116.0,220979,26.5745,107.957,贵州省
718,11117.0,220999,44.2208,123.952,吉林省
719,11118.0,221019,40.8145,119.811,辽宁省
720,11119.0,221039,34.6057,113.693,河南省
721,11120.0,221059,25.8511,107.546,贵州省
722,11123.0,221119,35.9596,114.905,河南省
723,11125.0,221159,46.4455,127.101,黑龙江省
724,11126.0,221179,35.1518,114.191,河南省
725,11127.0,221199,39.7454,118.699,河北省
726,11128.0,221219,32.9953,112.535,河南省
